"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"ZNF292",0,5.2804982744708,1,0.152,0,"Epithelial 1","ZNF292"
"AHNAK2",0,4.44867541658696,1,0.157,0,"Epithelial 1","AHNAK2"
"MITF",0,4.36118371516895,1,0.159,0,"Epithelial 1","MITF"
"CXADR",0,4.1861921069065,1,0.152,0,"Epithelial 1","CXADR"
"DCDC2",0,4.173107228383,1,0.145,0,"Epithelial 1","DCDC2"
"PEG10",0,4.13941129775873,1,0.186,0,"Epithelial 1","PEG10"
"SH2D3A",0,4.1325851335115,1,0.153,0,"Epithelial 1","SH2D3A"
"LSR",0,4.11078879539675,1,0.152,0,"Epithelial 1","LSR"
"ABCC3",0,4.10243824479652,1,0.158,0,"Epithelial 1","ABCC3"
"KLF5",0,4.01617577320175,1,0.159,0,"Epithelial 1","KLF5"
"DDR1",0,4.01338271760061,1,0.156,0,"Epithelial 1","DDR1"
"RASGRP1",0,3.85704760330476,1,0.274,0,"Epithelial 1","RASGRP1"
"BIRC7",0,3.73069500238745,1,0.288,0,"Epithelial 1","BIRC7"
"ZNF584",0,3.68538990554891,1,0.245,0,"Epithelial 1","ZNF584"
"SDC4",0,3.63647425596326,1,0.161,0,"Epithelial 1","SDC4"
"PARD6B",0,3.63172465255029,1,0.295,0,"Epithelial 1","PARD6B"
"MACC1",0,3.62877548566561,1,0.172,0,"Epithelial 1","MACC1"
"SYK",0,3.62605824071077,1,0.182,0,"Epithelial 1","SYK"
"MUC1",0,3.58251787705192,1,0.157,0,"Epithelial 1","MUC1"
"DSG2",0,3.5824714193066,1,0.23,0,"Epithelial 1","DSG2"
"WWC1",0,3.56798465084201,1,0.164,0,"Epithelial 1","WWC1"
"F2RL1",0,3.56170859429132,1,0.303,0,"Epithelial 1","F2RL1"
"PAX2",0,3.5356755442389,1,0.282,0,"Epithelial 1","PAX2"
"SLC41A2",0,3.53543493132476,1,0.169,0,"Epithelial 1","SLC41A2"
"TRIM55",0,3.53264335449589,1,0.302,0,"Epithelial 1","TRIM55"
"MAPK13",0,3.5227925008285,1,0.304,0,"Epithelial 1","MAPK13"
"SLC6A3",0,3.52201652640242,1,0.218,0,"Epithelial 1","SLC6A3"
"VLDLR",0,3.50875872535144,1,0.232,0,"Epithelial 1","VLDLR"
"EPO",0,3.49368227933751,1,0.304,0,"Epithelial 1","EPO"
"ZNF516",0,3.49110857672115,1,0.302,0,"Epithelial 1","ZNF516"
"TGFA",0,3.48750269982979,1,0.264,0,"Epithelial 1","TGFA"
"ITGB8",0,3.48162199930621,1,0.29,0,"Epithelial 1","ITGB8"
"ERBB3",0,3.46593105662558,1,0.306,0,"Epithelial 1","ERBB3"
"SMAD3",0,3.46539978948983,1,0.167,0,"Epithelial 1","SMAD3"
"ABCC4",0,3.45440336830699,1,0.304,0,"Epithelial 1","ABCC4"
"GRB7",0,3.45137925933305,0.999,0.301,0,"Epithelial 1","GRB7"
"LGR4",0,3.44140295852724,1,0.156,0,"Epithelial 1","LGR4"
"PYGL",0,3.44061345545102,1,0.302,0,"Epithelial 1","PYGL"
"EGFR",0,3.43172923125159,1,0.186,0,"Epithelial 1","EGFR"
"EMX2",0,3.4248230732975,1,0.285,0,"Epithelial 1","EMX2"
"CRYAB",0,3.41953363081249,1,0.16,0,"Epithelial 1","CRYAB"
"SHB",0,3.41249705837473,1,0.191,0,"Epithelial 1","SHB"
"ARHGEF16",0,3.41097023573187,1,0.302,0,"Epithelial 1","ARHGEF16"
"SOX9",0,3.39688642761397,1,0.223,0,"Epithelial 1","SOX9"
"BARX2",0,3.39219518123805,1,0.302,0,"Epithelial 1","BARX2"
"PPARD",0,3.39141185930807,1,0.274,0,"Epithelial 1","PPARD"
"MET",0,3.39039763874327,1,0.169,0,"Epithelial 1","MET"
"CRB3",0,3.38437906434464,1,0.252,0,"Epithelial 1","CRB3"
"PAX8",0,3.37922254987173,1,0.303,0,"Epithelial 1","PAX8"
"ZHX2",0,3.36609983348266,1,0.304,0,"Epithelial 1","ZHX2"
"EMX1",0,3.33822187447412,1,0.302,0,"Epithelial 1","EMX1"
"POU3F3",0,3.31817958952175,1,0.302,0,"Epithelial 1","POU3F3"
"PATJ",0,3.30582994676945,1,0.303,0,"Epithelial 1","PATJ"
"TBP",0,3.29955886928391,1,0.232,0,"Epithelial 1","TBP"
"SLC39A14",0,3.28027031989998,1,0.132,0,"Epithelial 1","SLC39A14"
"GAREM1",0,3.25983577550732,1,0.302,0,"Epithelial 1","GAREM1"
"PSD4",0,3.25171514823775,1,0.3,0,"Epithelial 1","PSD4"
"PRMT2",0,3.24742621164238,0.996,0.134,0,"Epithelial 1","PRMT2"
"RLF",0,3.24268487892017,1,0.106,0,"Epithelial 1","RLF"
"PIK3CB",0,3.23793552820751,1,0.306,0,"Epithelial 1","PIK3CB"
"BHLHE41",0,3.23619319369353,1,0.304,0,"Epithelial 1","BHLHE41"
"HSF4",0,3.23325870532292,1,0.304,0,"Epithelial 1","HSF4"
"TGOLN2",0,3.23057528833986,0.999,0.113,0,"Epithelial 1","TGOLN2"
"DAPK1",0,3.21442634296251,1,0.3,0,"Epithelial 1","DAPK1"
"ASXL3",0,3.21294288446201,1,0.302,0,"Epithelial 1","ASXL3"
"CLDN4",0,3.20018740837605,1,0.175,0,"Epithelial 1","CLDN4"
"COL23A1",0,3.1870496516467,1,0.3,0,"Epithelial 1","COL23A1"
"KRT19",0,3.18176743691704,1,0.16,0,"Epithelial 1","KRT19"
"CDH2",0,3.18147279844933,1,0.304,0,"Epithelial 1","CDH2"
"PCDHB16",0,3.16975664970849,1,0.305,0,"Epithelial 1","PCDHB16"
"HNF1B",0,3.16739509278947,1,0.298,0,"Epithelial 1","HNF1B"
"CDH1",0,3.16211603778591,1,0.303,0,"Epithelial 1","CDH1"
"DIRAS2",0,3.15849548053861,1,0.265,0,"Epithelial 1","DIRAS2"
"CLDN3",0,3.15596593692598,1,0.161,0,"Epithelial 1","CLDN3"
"ZNF248",0,3.15362247652834,1,0.304,0,"Epithelial 1","ZNF248"
"PTPRF",0,3.15024054929595,1,0.299,0,"Epithelial 1","PTPRF"
"GPR160",0,3.14198626576996,1,0.329,0,"Epithelial 1","GPR160"
"BAIAP2L2",0,3.13562723095527,0.994,0.297,0,"Epithelial 1","BAIAP2L2"
"ADCY5",0,3.13243960357268,1,0.3,0,"Epithelial 1","ADCY5"
"SLC11A1",0,3.12239767347444,1,0.3,0,"Epithelial 1","SLC11A1"
"PLP2",0,3.11851973327203,1,0.147,0,"Epithelial 1","PLP2"
"TRPM3",0,3.09196585279638,1,0.305,0,"Epithelial 1","TRPM3"
"TGFBI",0,3.08907639867183,0.996,0.137,0,"Epithelial 1","TGFBI"
"CELSR2",0,3.08516304946544,1,0.301,0,"Epithelial 1","CELSR2"
"LRRK2",0,3.06386188310783,1,0.303,0,"Epithelial 1","LRRK2"
"KCNK1",0,3.06298163109566,1,0.303,0,"Epithelial 1","KCNK1"
"SORL1",0,3.05012265115414,1,0.302,0,"Epithelial 1","SORL1"
"RORC",0,3.04949057028105,1,0.302,0,"Epithelial 1","RORC"
"ANK3",0,3.04268033126146,1,0.287,0,"Epithelial 1","ANK3"
"APBB1IP",0,3.03334184721654,1,0.303,0,"Epithelial 1","APBB1IP"
"BCL7A",0,3.02960232145857,1,0.304,0,"Epithelial 1","BCL7A"
"NMRAL1",0,3.01990920364273,0.999,0.252,0,"Epithelial 1","NMRAL1"
"C3",0,3.01927534991036,1,0.304,0,"Epithelial 1","C3"
"RAB42",0,3.01273008779586,1,0.293,0,"Epithelial 1","RAB42"
"STXBP2",0,3.00431266835124,1,0.302,0,"Epithelial 1","STXBP2"
"DOC2A",0,3.00166933399814,1,0.303,0,"Epithelial 1","DOC2A"
"FOXQ1",0,2.99289323011231,1,0.303,0,"Epithelial 1","FOXQ1"
"REPS2",0,2.98030999487901,1,0.305,0,"Epithelial 1","REPS2"
"DPP4",0,2.9550561384622,1,0.3,0,"Epithelial 1","DPP4"
"TRIM54",0,2.9465414758129,0.995,0.301,0,"Epithelial 1","TRIM54"
"ZBED3",0,2.93965745124408,1,0.301,0,"Epithelial 1","ZBED3"
"SEZ6L2",0,2.93386814697284,1,0.302,0,"Epithelial 1","SEZ6L2"
"NR1H4",0,2.92786650288885,1,0.301,0,"Epithelial 1","NR1H4"
"ASB13",0,2.91285132117765,1,0.304,0,"Epithelial 1","ASB13"
"HLF",0,2.91144968729648,1,0.302,0,"Epithelial 1","HLF"
"ENO2",0,2.90908269652506,1,0.155,0,"Epithelial 1","ENO2"
"CAPN15",0,2.89698844768802,1,0.304,0,"Epithelial 1","CAPN15"
"MAPT",0,2.89416784593835,1,0.303,0,"Epithelial 1","MAPT"
"ERO1A",0,2.8922394289713,0.999,0.147,0,"Epithelial 1","ERO1A"
"ZNF33B",0,2.8765816844578,1,0.3,0,"Epithelial 1","ZNF33B"
"ZDHHC2",0,2.87163245678902,1,0.264,0,"Epithelial 1","ZDHHC2"
"EPCAM",0,2.86363238611175,1,0.3,0,"Epithelial 1","EPCAM"
"NECTIN3",0,2.85668148166562,1,0.304,0,"Epithelial 1","NECTIN3"
"TBC1D8B",0,2.85272747694321,1,0.299,0,"Epithelial 1","TBC1D8B"
"SIRPA",0,2.8434283908031,1,0.298,0,"Epithelial 1","SIRPA"
"ZNF611",0,2.84100872704126,1,0.303,0,"Epithelial 1","ZNF611"
"ITGB4",0,2.83656656847888,1,0.295,0,"Epithelial 1","ITGB4"
"PRSS8",0,2.83561054879505,1,0.266,0,"Epithelial 1","PRSS8"
"PDK1",0,2.83142273574218,1,0.189,0,"Epithelial 1","PDK1"
"NFYB",0,2.82960629493573,1,0.213,0,"Epithelial 1","NFYB"
"JRKL",0,2.82823329184132,1,0.304,0,"Epithelial 1","JRKL"
"DDIT4L",0,2.82398795437735,1,0.304,0,"Epithelial 1","DDIT4L"
"DSC2",0,2.81459118005135,1,0.3,0,"Epithelial 1","DSC2"
"SPOCK1",0,2.81005349378868,1,0.184,0,"Epithelial 1","SPOCK1"
"AHR",0,2.80980418457746,1,0.302,0,"Epithelial 1","AHR"
"TRIM16",0,2.80655881681249,1,0.317,0,"Epithelial 1","TRIM16"
"NIF3L1",0,2.80607563442543,1,0.305,0,"Epithelial 1","NIF3L1"
"IRX6",0,2.80241752199073,1,0.297,0,"Epithelial 1","IRX6"
"FOSL1",0,2.79687230318017,0.998,0.256,0,"Epithelial 1","FOSL1"
"PAK1",0,2.79597648774798,1,0.407,0,"Epithelial 1","PAK1"
"KSR1",0,2.79365019477442,1,0.301,0,"Epithelial 1","KSR1"
"VDR",0,2.78719414748881,1,0.307,0,"Epithelial 1","VDR"
"ARHGEF28",0,2.78269686479382,0.997,0.286,0,"Epithelial 1","ARHGEF28"
"HDGF",0,2.7760527717472,1,0.298,0,"Epithelial 1","HDGF"
"EPS8L2",0,2.77364985979435,1,0.301,0,"Epithelial 1","EPS8L2"
"CDCA7L",0,2.77291152064671,1,0.288,0,"Epithelial 1","CDCA7L"
"MT3",0,2.77228185399607,0.999,0.146,0,"Epithelial 1","MT3"
"ZNF586",0,2.77223774332262,1,0.307,0,"Epithelial 1","ZNF586"
"CDK18",0,2.76731247207653,1,0.301,0,"Epithelial 1","CDK18"
"PPP1R13L",0,2.76232958938111,1,0.241,0,"Epithelial 1","PPP1R13L"
"MBP",0,2.76062974184126,1,0.302,0,"Epithelial 1","MBP"
"SCN9A",0,2.76014205173563,1,0.303,0,"Epithelial 1","SCN9A"
"KISS1R",0,2.75445910279768,1,0.194,0,"Epithelial 1","KISS1R"
"FLRT3",0,2.75204405710719,1,0.312,0,"Epithelial 1","FLRT3"
"STEAP2",0,2.75035292443725,1,0.302,0,"Epithelial 1","STEAP2"
"ARNTL",0,2.74432159402686,1,0.287,0,"Epithelial 1","ARNTL"
"RALGAPA2",0,2.73229997068267,1,0.339,0,"Epithelial 1","RALGAPA2"
"SLC2A1",0,2.7303945920513,1,0.301,0,"Epithelial 1","SLC2A1"
"ATP11A",0,2.7246587669756,1,0.295,0,"Epithelial 1","ATP11A"
"RASSF6",0,2.7204651782572,1,0.301,0,"Epithelial 1","RASSF6"
"SNAP25",0,2.71512374243582,1,0.304,0,"Epithelial 1","SNAP25"
"TACSTD2",0,2.71327132895368,1,0.155,0,"Epithelial 1","TACSTD2"
"TYMS",0,2.71239908856585,1,0.305,0,"Epithelial 1","TYMS"
"CD24",0,2.68099943250877,1,0.185,0,"Epithelial 1","CD24"
"ANXA4",0,2.67460245609527,1,0.298,0,"Epithelial 1","ANXA4"
"MESP1",0,2.67143563961662,1,0.302,0,"Epithelial 1","MESP1"
"EVA1A",0,2.66709057098882,1,0.298,0,"Epithelial 1","EVA1A"
"PRKAA2",0,2.66499764876093,1,0.3,0,"Epithelial 1","PRKAA2"
"CIDEB",0,2.66293312505313,1,0.301,0,"Epithelial 1","CIDEB"
"NEDD4L",0,2.66266916752008,1,0.303,0,"Epithelial 1","NEDD4L"
"FGG",0,2.65660324201792,0.994,0.224,0,"Epithelial 1","FGG"
"NFE2L3",0,2.64926218089387,1,0.301,0,"Epithelial 1","NFE2L3"
"SOCS7",0,2.64604232521747,1,0.171,0,"Epithelial 1","SOCS7"
"SECTM1",0,2.64236352683518,0.999,0.543,0,"Epithelial 1","SECTM1"
"BCL2",0,2.64201542316378,1,0.299,0,"Epithelial 1","BCL2"
"RASSF4",0,2.63931035383296,1,0.3,0,"Epithelial 1","RASSF4"
"BCKDK",0,2.63605781617067,1,0.302,0,"Epithelial 1","BCKDK"
"CCL28",0,2.61694082935163,1,0.301,0,"Epithelial 1","CCL28"
"RAB40C",0,2.60782458610904,1,0.303,0,"Epithelial 1","RAB40C"
"ZNF395",0,2.59554571140459,1,0.302,0,"Epithelial 1","ZNF395"
"ZNF689",0,2.5931718904882,1,0.192,0,"Epithelial 1","ZNF689"
"SLC22A5",0,2.58816310791178,1,0.301,0,"Epithelial 1","SLC22A5"
"POLR2I",0,2.58093808080652,1,0.299,0,"Epithelial 1","POLR2I"
"ZNF346",0,2.57619782154084,0.995,0.309,0,"Epithelial 1","ZNF346"
"YIPF3",0,2.5753460677554,0.987,0.296,0,"Epithelial 1","YIPF3"
"EPHA7",0,2.57413755511163,1,0.297,0,"Epithelial 1","EPHA7"
"TCEA3",0,2.57098510306584,1,0.301,0,"Epithelial 1","TCEA3"
"INSIG2",0,2.56935487212939,1,0.302,0,"Epithelial 1","INSIG2"
"SCMH1",0,2.5650875083344,1,0.308,0,"Epithelial 1","SCMH1"
"ADNP2",0,2.5635495647228,1,0.301,0,"Epithelial 1","ADNP2"
"HRH2",0,2.55450243014703,0.999,0.298,0,"Epithelial 1","HRH2"
"ZNF846",0,2.55292236445838,1,0.308,0,"Epithelial 1","ZNF846"
"WWP1",0,2.54571339392489,0.999,0.299,0,"Epithelial 1","WWP1"
"ZCCHC24",0,2.53361168445736,0.999,0.255,0,"Epithelial 1","ZCCHC24"
"MPP6",0,2.5242873368844,1,0.301,0,"Epithelial 1","MPP6"
"IGBP1",0,2.51928817439951,1,0.296,0,"Epithelial 1","IGBP1"
"ABLIM3",0,2.5179236930688,1,0.3,0,"Epithelial 1","ABLIM3"
"ZSCAN31",0,2.51387249205892,1,0.302,0,"Epithelial 1","ZSCAN31"
"MPP1",0,2.50105953317228,1,0.298,0,"Epithelial 1","MPP1"
"HOXA4",0,2.49743950739175,1,0.3,0,"Epithelial 1","HOXA4"
"CXXC5",0,2.49179299710865,1,0.304,0,"Epithelial 1","CXXC5"
"KDM5B",0,2.49149302781903,0.995,0.309,0,"Epithelial 1","KDM5B"
"ITPR2",0,2.49057825727759,1,0.222,0,"Epithelial 1","ITPR2"
"RAB17",0,2.47482076258601,1,0.297,0,"Epithelial 1","RAB17"
"PARD3",0,2.46999223368754,1,0.308,0,"Epithelial 1","PARD3"
"ARFGEF3",0,2.45667949128163,1,0.287,0,"Epithelial 1","ARFGEF3"
"RFX2",0,2.45362114476993,1,0.36,0,"Epithelial 1","RFX2"
"PIGR",0,2.43633360716892,0.984,0.166,0,"Epithelial 1","PIGR"
"NEK6",0,2.42296982121871,1,0.302,0,"Epithelial 1","NEK6"
"RAMP1",0,2.40792686486124,1,0.302,0,"Epithelial 1","RAMP1"
"HOXB8",0,2.4070850977748,1,0.302,0,"Epithelial 1","HOXB8"
"ECSIT",0,2.4052192700957,1,0.307,0,"Epithelial 1","ECSIT"
"ARHGAP32",0,2.37585026339596,1,0.306,0,"Epithelial 1","ARHGAP32"
"SAP30",0,2.37465863131545,1,0.308,0,"Epithelial 1","SAP30"
"AOC1",0,2.36519736227237,0.999,0.295,0,"Epithelial 1","AOC1"
"JPT2",0,2.36404980563517,1,0.302,0,"Epithelial 1","JPT2"
"SALL1",0,2.33664010883316,1,0.302,0,"Epithelial 1","SALL1"
"CHD4",0,2.31325178205505,0.995,0.429,0,"Epithelial 1","CHD4"
"TOM1L1",0,2.3008421884727,0.999,0.296,0,"Epithelial 1","TOM1L1"
"ZNF496",0,2.28978645311042,0.991,0.314,0,"Epithelial 1","ZNF496"
"LANCL2",0,2.28243681600672,1,0.297,0,"Epithelial 1","LANCL2"
"SLC7A1",0,2.27916316226773,1,0.306,0,"Epithelial 1","SLC7A1"
"NFKB2",0,2.25697134322497,0.998,0.372,0,"Epithelial 1","NFKB2"
"SLCO4C1",0,2.25667921568556,0.993,0.296,0,"Epithelial 1","SLCO4C1"
"CCDC59",0,2.25561883399132,1,0.303,0,"Epithelial 1","CCDC59"
"BNIP3",0,2.24942741366292,1,0.299,0,"Epithelial 1","BNIP3"
"FOXO4",0,2.22363280779866,0.966,0.585,0,"Epithelial 1","FOXO4"
"GPR146",0,2.22021247479786,1,0.323,0,"Epithelial 1","GPR146"
"FAT1",0,2.19522495230664,1,0.274,0,"Epithelial 1","FAT1"
"VASN",0,2.18442804393294,0.991,0.263,0,"Epithelial 1","VASN"
"DERL1",0,2.18396325371847,0.869,0.353,0,"Epithelial 1","DERL1"
"RFXAP",0,2.17429385930782,0.998,0.336,0,"Epithelial 1","RFXAP"
"SLC5A8",0,2.14360356926095,1,0.298,0,"Epithelial 1","SLC5A8"
"STX7",0,2.14188774015863,1,0.296,0,"Epithelial 1","STX7"
"OGFR",0,2.14150308189847,1,0.303,0,"Epithelial 1","OGFR"
"TRADD",0,2.12569325078733,1,0.126,0,"Epithelial 1","TRADD"
"NLGN1",0,2.12144363072516,0.999,0.299,0,"Epithelial 1","NLGN1"
"NAT14",0,2.12035831101459,1,0.28,0,"Epithelial 1","NAT14"
"TMED1",0,2.1095150475537,1,0.445,0,"Epithelial 1","TMED1"
"AGPAT2",0,2.10586188912068,1,0.302,0,"Epithelial 1","AGPAT2"
"DCUN1D3",0,2.09460166482499,0.989,0.296,0,"Epithelial 1","DCUN1D3"
"ZBTB18",0,2.06502632878759,1,0.301,0,"Epithelial 1","ZBTB18"
"HOXB6",0,2.06281784618217,0.989,0.451,0,"Epithelial 1","HOXB6"
"ZNF703",0,2.06045600570548,0.994,0.342,0,"Epithelial 1","ZNF703"
"SYT13",0,2.05533074026333,0.999,0.297,0,"Epithelial 1","SYT13"
"SHARPIN",0,2.02514108461037,1,0.297,0,"Epithelial 1","SHARPIN"
"SLC3A1",0,2.02068423436829,1,0.295,0,"Epithelial 1","SLC3A1"
"TRIM23",0,2.01765918062869,1,0.302,0,"Epithelial 1","TRIM23"
"CXCL14",0,1.98881005487893,0.999,0.299,0,"Epithelial 1","CXCL14"
"TMEM25",0,1.98072392160136,1,0.301,0,"Epithelial 1","TMEM25"
"ANXA13",0,1.97713208832529,0.988,0.298,0,"Epithelial 1","ANXA13"
"TULP3",0,1.97030502511072,1,0.307,0,"Epithelial 1","TULP3"
"QRFPR",0,1.95027909657034,0.992,0.308,0,"Epithelial 1","QRFPR"
"FGA",0,1.94004118087547,0.999,0.293,0,"Epithelial 1","FGA"
"TFEC",0,1.91810133810186,0.999,0.297,0,"Epithelial 1","TFEC"
"ENPP5",0,1.90849151947792,0.999,0.3,0,"Epithelial 1","ENPP5"
"CERS2",0,1.8810955191695,1,0.297,0,"Epithelial 1","CERS2"
"S100A14",0,1.8656964828972,0.999,0.166,0,"Epithelial 1","S100A14"
"NTM",0,1.85293105494797,0.941,0.375,0,"Epithelial 1","NTM"
"NACA",0,1.84952668889875,0.999,0.296,0,"Epithelial 1","NACA"
"ACTR5",0,1.84775357874023,1,0.302,0,"Epithelial 1","ACTR5"
"SCTR",0,1.84661154942892,0.994,0.17,0,"Epithelial 1","SCTR"
"MLXIPL",0,1.8358791790234,1,0.299,0,"Epithelial 1","MLXIPL"
"LGALS4",0,1.8353781849305,0.996,0.296,0,"Epithelial 1","LGALS4"
"PLCD3",0,1.82379978209982,1,0.299,0,"Epithelial 1","PLCD3"
"EMP3",0,1.81414530392182,0.994,0.3,0,"Epithelial 1","EMP3"
"TNFRSF14",0,1.79528721529153,1,0.323,0,"Epithelial 1","TNFRSF14"
"PFDN5",0,1.79380035762391,0.999,0.3,0,"Epithelial 1","PFDN5"
"HINT1",0,1.77881335400544,1,0.299,0,"Epithelial 1","HINT1"
"FOLR1",0,1.77642282321109,1,0.3,0,"Epithelial 1","FOLR1"
"RAB5A",0,1.77148299504588,0.907,0.377,0,"Epithelial 1","RAB5A"
"MIF",0,1.75822961911018,1,0.301,0,"Epithelial 1","MIF"
"RAB3C",0,1.75476725042322,0.996,0.223,0,"Epithelial 1","RAB3C"
"USH1C",0,1.7430291390178,0.998,0.298,0,"Epithelial 1","USH1C"
"PRKAB1",0,1.70509117103411,0.999,0.327,0,"Epithelial 1","PRKAB1"
"SFN",0,1.6948794607896,0.995,0.266,0,"Epithelial 1","SFN"
"RGS7",0,1.69398311577466,0.988,0.298,0,"Epithelial 1","RGS7"
"RAB35",0,1.68238526635641,0.921,0.297,0,"Epithelial 1","RAB35"
"BAMBI",0,1.67785495615744,0.944,0.355,0,"Epithelial 1","BAMBI"
"STAT5A",0,1.67674293184283,0.997,0.559,0,"Epithelial 1","STAT5A"
"FZD6",0,1.67509498738988,0.994,0.476,0,"Epithelial 1","FZD6"
"STUB1",0,1.66618893388579,1,0.295,0,"Epithelial 1","STUB1"
"ZNF407",0,1.63732050507817,1,0.334,0,"Epithelial 1","ZNF407"
"TBC1D16",0,1.62425279679625,0.906,0.152,0,"Epithelial 1","TBC1D16"
"DNM2",0,1.59925282896578,1,0.303,0,"Epithelial 1","DNM2"
"RAB32",0,1.5884165278944,0.919,0.291,0,"Epithelial 1","RAB32"
"TBL1X",0,1.5487155647695,0.995,0.482,0,"Epithelial 1","TBL1X"
"HSPD1",0,1.54534616987552,0.891,0.305,0,"Epithelial 1","HSPD1"
"BANP",0,1.50679221450956,0.935,0.315,0,"Epithelial 1","BANP"
"CHL1",0,1.50466259815498,0.977,0.26,0,"Epithelial 1","CHL1"
"MXD1",0,1.49518521947698,0.632,0.484,0,"Epithelial 1","MXD1"
"CSF1",0,1.47875183390549,0.959,0.3,0,"Epithelial 1","CSF1"
"HAUS7",0,1.46820356195179,1,0.295,0,"Epithelial 1","HAUS7"
"XPR1",0,1.46807922662072,0.986,0.554,0,"Epithelial 1","XPR1"
"DEDD2",0,1.46024598157239,0.676,0.494,0,"Epithelial 1","DEDD2"
"IL1R1",0,1.44204459470006,0.994,0.471,0,"Epithelial 1","IL1R1"
"VDAC1",0,1.42109193673742,1,0.296,0,"Epithelial 1","VDAC1"
"DNAJB4",0,1.39479209491415,0.761,0.438,0,"Epithelial 1","DNAJB4"
"CTNS",0,1.35929097388455,0.971,0.45,0,"Epithelial 1","CTNS"
"FGFR3",0,1.30212505963104,0.995,0.299,0,"Epithelial 1","FGFR3"
"NFATC2",0,1.29837259433688,0.997,0.506,0,"Epithelial 1","NFATC2"
"ZNF124",0,1.28462230577358,0.897,0.343,0,"Epithelial 1","ZNF124"
"GPER1",0,1.27720644494773,0.991,0.246,0,"Epithelial 1","GPER1"
"RIT1",0,1.27566311807806,0.957,0.298,0,"Epithelial 1","RIT1"
"RHOD",0,1.23030579785679,1,0.298,0,"Epithelial 1","RHOD"
"CDHR5",0,1.22107410077189,0.977,0.295,0,"Epithelial 1","CDHR5"
"TBPL1",0,1.16209971695308,0.936,0.386,0,"Epithelial 1","TBPL1"
"TGFBR1",0,1.13673539081554,0.915,0.416,0,"Epithelial 1","TGFBR1"
"CD74",0,1.13574295084699,0.86,0.431,0,"Epithelial 1","CD74"
"NOLC1",0,1.13200631824328,0.907,0.517,0,"Epithelial 1","NOLC1"
"ANXA3",0,1.1300846889602,0.999,0.217,0,"Epithelial 1","ANXA3"
"TNFRSF21",0,1.12938419957309,0.913,0.287,0,"Epithelial 1","TNFRSF21"
"PCBD1",0,1.0933851683136,1,0.294,0,"Epithelial 1","PCBD1"
"TSPYL2",0,1.08004026384106,0.822,0.377,0,"Epithelial 1","TSPYL2"
"DAB2",0,1.06422272744272,0.992,0.295,0,"Epithelial 1","DAB2"
"ZBTB21",0,1.05617954820729,0.847,0.491,0,"Epithelial 1","ZBTB21"
"PRKD1",0,1.01285519909844,0.999,0.298,0,"Epithelial 1","PRKD1"
"SLC17A3",0,1.00738049804636,0.988,0.293,0,"Epithelial 1","SLC17A3"
"SMARCD3",0,13.8692082568893,1,0.003,0,"Fibroblast","SMARCD3"
"EBF2",0,10.758400030497,1,0.004,0,"Fibroblast","EBF2"
"ABCC9",0,10.0733486743218,1,0.009,0,"Fibroblast","ABCC9"
"EDNRA",0,10.0571064745896,1,0.01,0,"Fibroblast","EDNRA"
"HTR1F",0,10.0231898523087,1,0.008,0,"Fibroblast","HTR1F"
"P2RX1",0,9.81103752282852,1,0.137,0,"Fibroblast","P2RX1"
"LZTS1",0,9.77112703715013,1,0.009,0,"Fibroblast","LZTS1"
"CSPG4",0,9.47902375335195,1,0.019,0,"Fibroblast","CSPG4"
"PTGIR",0,9.43719243937085,1,0.009,0,"Fibroblast","PTGIR"
"EPHB6",0,9.40453737872435,1,0.015,0,"Fibroblast","EPHB6"
"ANGPT1",0,9.37349892565856,1,0.007,0,"Fibroblast","ANGPT1"
"GUCY1A2",0,9.358836469326,1,0.029,0,"Fibroblast","GUCY1A2"
"PDGFRB",0,9.28125281567636,1,0.042,0,"Fibroblast","PDGFRB"
"SLC7A2",0,9.2339946112986,1,0.009,0,"Fibroblast","SLC7A2"
"MXD3",0,9.18656592733902,1,0.034,0,"Fibroblast","MXD3"
"PDE5A",0,9.17859758916371,1,0.007,0,"Fibroblast","PDE5A"
"CNTN4",0,9.17324855151343,1,0.041,0,"Fibroblast","CNTN4"
"DDR2",0,9.17136158654964,1,0.008,0,"Fibroblast","DDR2"
"NECTIN1",0,9.16584374773689,1,0.008,0,"Fibroblast","NECTIN1"
"ARHGAP42",0,9.12927998265979,1,0.006,0,"Fibroblast","ARHGAP42"
"PLCE1",0,9.0932818875735,1,0.012,0,"Fibroblast","PLCE1"
"ADAP2",0,9.08882747643662,1,0.044,0,"Fibroblast","ADAP2"
"FOXS1",0,9.03050785057512,1,0.055,0,"Fibroblast","FOXS1"
"OR51E1",0,8.68612622363744,1,0.007,0,"Fibroblast","OR51E1"
"PALLD",0,8.68545251947109,1,0.022,0,"Fibroblast","PALLD"
"LINGO1",0,8.57731396768573,1,0.015,0,"Fibroblast","LINGO1"
"EPHA3",0,8.56050646500042,1,0.004,0,"Fibroblast","EPHA3"
"MAPK10",0,8.54965363044848,1,0.047,0,"Fibroblast","MAPK10"
"PPP1R12B",0,8.5262229617478,1,0.029,0,"Fibroblast","PPP1R12B"
"GRIK3",0,8.50766165809524,1,0.042,0,"Fibroblast","GRIK3"
"CCR10",0,8.50588314349156,1,0.008,0,"Fibroblast","CCR10"
"SSTR2",0,8.4261570636736,1,0.031,0,"Fibroblast","SSTR2"
